date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,lat,long
15/09/2017,Oil (vegetable) - Retail,L,oil and fats,360,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/10/2017,Oil (vegetable) - Retail,L,oil and fats,225,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/11/2017,Oil (vegetable) - Retail,L,oil and fats,400,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/12/2017,Oil (vegetable) - Retail,L,oil and fats,150,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/01/2018,Oil (vegetable) - Retail,L,oil and fats,250,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/03/2018,Oil (vegetable) - Retail,L,oil and fats,350,SSP,South Sudan,,2765,Wunrok,2240,96,15,15,6,2240_96_15_15,,8.991256,28.298474
15/03/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,400,SSP,South Sudan,,2765,Wunrok,2240,119,15,5,5,2240_119_15_5,,8.991256,28.298474
15/03/2018,"Sugar (brown, imported) - Retail",KG,miscellaneous food,235,SSP,South Sudan,,2765,Wunrok,2240,223,15,5,7,2240_223_15_5,,8.991256,28.298474
15/03/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,250,SSP,South Sudan,,2765,Wunrok,2240,465,15,51,8,2240_465_15_51,,8.991256,28.298474
15/03/2018,"Fuel (diesel, parallel market) - Retail",L,non-food,240,SSP,South Sudan,,2765,Wunrok,2240,505,15,15,8,2240_505_15_15,,8.991256,28.298474
15/03/2018,"Fuel (petrol-gasoline, parallel market) - Retail",L,non-food,240,SSP,South Sudan,,2765,Wunrok,2240,506,15,15,8,2240_506_15_15,,8.991256,28.298474
15/03/2018,"Livestock (sheep, medium-sized male) - Retail",Head,"meat, fish and eggs",4500,SSP,South Sudan,,2765,Wunrok,2240,507,15,61,2,2240_507_15_61,,8.991256,28.298474
15/03/2018,"Livestock (goat, medium-sized male) - Retail",Head,non-food,4875,SSP,South Sudan,,2765,Wunrok,2240,508,15,61,8,2240_508_15_61,,8.991256,28.298474
15/04/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,30,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/05/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,40,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/06/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,33.75,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/07/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,29.5,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/08/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,29.25,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/09/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,35.75,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/10/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,42,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/11/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,40.75,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/12/2015,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,40,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/01/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,35,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/02/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,38.2,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/03/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,71.8,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/04/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,80,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/05/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,80,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/06/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,80,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/07/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,80,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/08/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,123.8,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/09/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,160,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/10/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,155,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/11/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,150,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/12/2016,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,270,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/01/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,137.5,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/02/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,125,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/03/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,192,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/04/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,206.7,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/05/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,270,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/06/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,243,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/07/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,272,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/08/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,268,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/09/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,224,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/10/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,165,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/11/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,193,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/12/2017,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,150,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/01/2018,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,250,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/03/2018,"Sorghum (white, imported) - Retail",3.5 KG,cereals and tubers,250,SSP,South Sudan,,2765,Wunrok,2240,510,15,47,1,2240_510_15_47,,8.991256,28.298474
15/03/2018,Rice - Retail,KG,cereals and tubers,240,SSP,South Sudan,,2766,Jau,1391,52,15,5,1,1391_52_15_5,,10.240193,29.95225
15/04/2018,Rice - Retail,KG,cereals and tubers,275,SSP,South Sudan,,2766,Jau,1391,52,15,5,1,1391_52_15_5,,10.240193,29.95225
15/08/2018,Rice - Retail,KG,cereals and tubers,313,SSP,South Sudan,,2766,Jau,1391,52,15,5,1,1391_52_15_5,,10.240193,29.95225
15/03/2014,Maize meal - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,54,15,47,1,1391_54_15_47,,10.240193,29.95225
15/03/2018,Maize meal - Retail,KG,cereals and tubers,243,SSP,South Sudan,,2766,Jau,1391,54,15,5,1,1391_54_15_5,,10.240193,29.95225
15/04/2018,Maize meal - Retail,KG,cereals and tubers,263,SSP,South Sudan,,2766,Jau,1391,54,15,5,1,1391_54_15_5,,10.240193,29.95225
15/08/2018,Maize meal - Retail,KG,cereals and tubers,250,SSP,South Sudan,,2766,Jau,1391,54,15,5,1,1391_54_15_5,,10.240193,29.95225
15/05/2009,Wheat flour - Retail,KG,cereals and tubers,3,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2009,Wheat flour - Retail,KG,cereals and tubers,2.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2009,Wheat flour - Retail,KG,cereals and tubers,4.625,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2009,Wheat flour - Retail,KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/09/2009,Wheat flour - Retail,KG,cereals and tubers,3.625,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2009,Wheat flour - Retail,KG,cereals and tubers,3.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2009,Wheat flour - Retail,KG,cereals and tubers,4.25,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2009,Wheat flour - Retail,KG,cereals and tubers,4.625,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2010,Wheat flour - Retail,KG,cereals and tubers,4.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2010,Wheat flour - Retail,KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2010,Wheat flour - Retail,KG,cereals and tubers,5.3333,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2010,Wheat flour - Retail,KG,cereals and tubers,4.3333,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2010,Wheat flour - Retail,KG,cereals and tubers,4.25,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2010,Wheat flour - Retail,KG,cereals and tubers,3.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2010,Wheat flour - Retail,KG,cereals and tubers,3.8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/09/2010,Wheat flour - Retail,KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2010,Wheat flour - Retail,KG,cereals and tubers,2,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2010,Wheat flour - Retail,KG,cereals and tubers,3,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2010,Wheat flour - Retail,KG,cereals and tubers,3.6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2011,Wheat flour - Retail,KG,cereals and tubers,4,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2011,Wheat flour - Retail,KG,cereals and tubers,4.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2011,Wheat flour - Retail,KG,cereals and tubers,4.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2011,Wheat flour - Retail,KG,cereals and tubers,4,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2011,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2011,Wheat flour - Retail,KG,cereals and tubers,6.3333,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2011,Wheat flour - Retail,KG,cereals and tubers,6.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2011,Wheat flour - Retail,KG,cereals and tubers,7.25,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/09/2011,Wheat flour - Retail,KG,cereals and tubers,8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2011,Wheat flour - Retail,KG,cereals and tubers,8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2011,Wheat flour - Retail,KG,cereals and tubers,7.3333,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2011,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2012,Wheat flour - Retail,KG,cereals and tubers,6.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2012,Wheat flour - Retail,KG,cereals and tubers,7.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2012,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2012,Wheat flour - Retail,KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2012,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2012,Wheat flour - Retail,KG,cereals and tubers,6.8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2012,Wheat flour - Retail,KG,cereals and tubers,7.2,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/09/2012,Wheat flour - Retail,KG,cereals and tubers,8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2012,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2012,Wheat flour - Retail,KG,cereals and tubers,8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2012,Wheat flour - Retail,KG,cereals and tubers,7.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2013,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2013,Wheat flour - Retail,KG,cereals and tubers,6.25,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2013,Wheat flour - Retail,KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2014,Wheat flour - Retail,KG,cereals and tubers,7,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2014,Wheat flour - Retail,KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2014,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2014,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2014,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2014,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2014,Wheat flour - Retail,KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2015,Wheat flour - Retail,KG,cereals and tubers,11,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2015,Wheat flour - Retail,KG,cereals and tubers,15,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2015,Wheat flour - Retail,KG,cereals and tubers,25,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2015,Wheat flour - Retail,KG,cereals and tubers,16,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/09/2015,Wheat flour - Retail,KG,cereals and tubers,17.2,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2015,Wheat flour - Retail,KG,cereals and tubers,20,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2015,Wheat flour - Retail,KG,cereals and tubers,40,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2016,Wheat flour - Retail,KG,cereals and tubers,40,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2016,Wheat flour - Retail,KG,cereals and tubers,40,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2016,Wheat flour - Retail,KG,cereals and tubers,40,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2016,Wheat flour - Retail,KG,cereals and tubers,36.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2016,Wheat flour - Retail,KG,cereals and tubers,35.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2016,Wheat flour - Retail,KG,cereals and tubers,65,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2016,Wheat flour - Retail,KG,cereals and tubers,102.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2016,Wheat flour - Retail,KG,cereals and tubers,70,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2016,Wheat flour - Retail,KG,cereals and tubers,62.8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2016,Wheat flour - Retail,KG,cereals and tubers,67.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/02/2017,Wheat flour - Retail,KG,cereals and tubers,122.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2017,Wheat flour - Retail,KG,cereals and tubers,100,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2017,Wheat flour - Retail,KG,cereals and tubers,143,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/05/2017,Wheat flour - Retail,KG,cereals and tubers,143,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/06/2017,Wheat flour - Retail,KG,cereals and tubers,142,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/07/2017,Wheat flour - Retail,KG,cereals and tubers,140,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2017,Wheat flour - Retail,KG,cereals and tubers,140,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/10/2017,Wheat flour - Retail,KG,cereals and tubers,158,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/11/2017,Wheat flour - Retail,KG,cereals and tubers,130,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/12/2017,Wheat flour - Retail,KG,cereals and tubers,113,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/01/2018,Wheat flour - Retail,KG,cereals and tubers,140,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/03/2018,Wheat flour - Retail,KG,cereals and tubers,180,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2018,Wheat flour - Retail,KG,cereals and tubers,243,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/08/2018,Wheat flour - Retail,KG,cereals and tubers,255,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,,10.240193,29.95225
15/04/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,4.6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,4.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,4.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,5.775,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/08/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,4.3,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,4.8333,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,4.7,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,5.9167,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,6.25,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/11/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/12/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/01/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/02/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/03/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/04/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/05/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/06/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,6.6667,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/07/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/09/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,13.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
15/10/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,,10.240193,29.95225
